Date,Ecoli_units,BeachName,Ecoli_1dGM,Ecoli_30dGM,ClosureYN,ClosureReason,MonitoringOrg,DOW
2018-08-27,mpn,Crystal Beach,31.327094980573083,13.459230105318861,N,NA,Burnsville,19002700
2019-05-28,mpn,Crystal Beach,52.04464865933911,52.04464865933911,N,NA,Burnsville,19002700
2019-06-03,mpn,Crystal Beach,3.365804874780263,13.235260940526622,N,NA,Burnsville,19002700
2019-06-10,mpn,Crystal Beach,7.333182274206999,10.870574548908783,N,NA,Burnsville,19002700
2019-06-17,mpn,Crystal Beach,45.16049358195003,15.51954712599714,N,NA,Burnsville,19002700
2019-06-24,mpn,Crystal Beach,167.98548627452223,24.989501191720475,N,NA,Burnsville,19002700
2019-07-01,mpn,Crystal Beach,773.3026851970723,42.86988068758085,N,NA,Burnsville,19002700
2019-07-08,mpn,Crystal Beach,7.224709342840794,49.94575284367485,N,NA,Burnsville,19002700
2019-07-15,mpn,Crystal Beach,67.40245399876686,77.83505013216046,N,NA,Burnsville,19002700
2019-07-22,mpn,Crystal Beach,8.726943379827222,56.02681121439727,N,NA,Burnsville,19002700
2019-07-29,mpn,Crystal Beach,9.115049765590573,31.281917174038554,N,NA,Burnsville,19002700
2019-08-05,mpn,Crystal Beach,45.221389033738454,17.729326492076094,N,NA,Burnsville,19002700
2019-08-12,mpn,Crystal Beach,22.277885669526974,22.20766798952156,N,NA,Burnsville,19002700
2019-08-19,mpn,Crystal Beach,8.607529011510909,14.714432372237825,N,NA,Burnsville,19002700
2019-08-26,mpn,Crystal Beach,11.909697154263448,15.658538529788208,N,NA,Burnsville,19002700
2019-09-03,mpn,Crystal Beach,189.02391662849502,28.71459981003905,N,NA,Burnsville,19002700
2020-05-26,mpn,Crystal Beach,38.58666035692635,38.58666035692635,N,NA,Burnsville,19002700
2020-06-01,mpn,Crystal Beach,3.148121833262887,11.021592804233848,N,NA,Burnsville,19002700
2020-06-08,mpn,Crystal Beach,11.97154368429238,11.329557801141888,N,NA,Burnsville,19002700
2020-06-15,mpn,Crystal Beach,27.89943987262064,14.192489795181595,N,NA,Burnsville,19002700
2020-06-22,mpn,Crystal Beach,45.73074205148825,17.934468979591664,N,NA,Burnsville,19002700
2020-06-29,mpn,Crystal Beach,173.10726527487583,24.213866454144014,N,NA,Burnsville,19002700
2020-07-06,mpn,Crystal Beach,28.95598356219109,37.739965676445,N,NA,Burnsville,19002700
2020-07-13,mpn,Crystal Beach,9.665859359188476,36.15926251675489,N,NA,Burnsville,19002700
2020-07-20,mpn,Crystal Beach,6.951473903713897,27.385195571163354,N,NA,Burnsville,19002700
2020-07-27,mpn,Crystal Beach,20.582677806256314,23.34396224994454,N,NA,Burnsville,19002700
2020-08-03,mpn,Crystal Beach,26.971851780612628,16.095099506817775,N,NA,Burnsville,19002700
2020-08-10,mpn,Crystal Beach,75.65336880905018,19.503459646477353,N,NA,Burnsville,19002700
2020-08-17,mpn,Crystal Beach,6.207102509130079,17.850128434756623,N,NA,Burnsville,19002700
2020-08-24,mpn,Crystal Beach,568.7638276889625,43.07371791644409,N,NA,Burnsville,19002700
2020-08-31,mpn,Crystal Beach,186.1333548620721,66.90781161774395,N,NA,Burnsville,19002700
2021-06-01,mpn,Crystal Beach,5.2545538719396045,5.2545538719396045,N,NA,Burnsville,19002700
2021-06-07,mpn,Crystal Beach,10.844806989183404,7.54881597043214,N,NA,Burnsville,19002700
2021-06-14,mpn,Crystal Beach,51.989906571519924,14.362352150939651,N,NA,Burnsville,19002700
2021-06-21,mpn,Crystal Beach,16.946643551859943,14.968907405800564,N,NA,Burnsville,19002700
2021-06-28,mpn,Crystal Beach,32.06288577724496,17.432216184008958,N,NA,Burnsville,19002700
2021-07-06,mpn,Crystal Beach,560.6942817683727,44.359910243072655,N,NA,Burnsville,19002700
2021-07-12,mpn,Crystal Beach,14.392926695903155,46.9435702113132,N,NA,Burnsville,19002700
2021-07-19,mpn,Crystal Beach,231.18854704219729,63.268213536863975,N,NA,Burnsville,19002700
2021-07-22,mpn,Crystal Beach,47.74893211430852,77.83260485963369,N,NA,Burnsville,19002700
2021-07-26,mpn,Crystal Beach,29.323750772590106,66.14614793114066,N,NA,Burnsville,19002700
2021-08-02,mpn,Crystal Beach,23.618983098613036,62.86095708602324,N,NA,Burnsville,19002700
2021-08-09,mpn,Crystal Beach,44.950345229124615,41.27769836720286,N,NA,Burnsville,19002700
2021-08-16,mpn,Crystal Beach,39.46501201302393,48.83441551360767,N,NA,Burnsville,19002700
2021-08-23,mpn,Crystal Beach,16.357013640613683,28.88191598781747,N,NA,Burnsville,19002700
2021-08-30,mpn,Crystal Beach,28.92446135611789,28.802829424134856,N,NA,Burnsville,19002700
2022-05-31,mpn,Crystal Beach,190.82978891369893,190.82978891369893,Y,Ecoli_30dGM,Burnsville,19002700
2022-06-06,mpn,Crystal Beach,22.58326351138603,65.64723458654016,N,NA,Burnsville,19002700
2022-06-13,mpn,Crystal Beach,71.5637405745923,67.56295482079867,N,NA,Burnsville,19002700
2022-06-21,mpn,Crystal Beach,5.589819940586244,36.23522236677258,N,NA,Burnsville,19002700
2022-06-27,mpn,Crystal Beach,5.481480410590561,24.836152504593002,N,NA,Burnsville,19002700
2022-07-05,mpn,Crystal Beach,19.768667923201626,15.781583052196156,N,NA,Burnsville,19002700
2022-07-11,mpn,Crystal Beach,136.31278928499447,22.609999132416995,N,NA,Burnsville,19002700
2022-07-18,mpn,Crystal Beach,30.259636480896127,19.034202284151643,N,NA,Burnsville,19002700
2022-07-25,mpn,Crystal Beach,7.539243193652105,20.207875950083224,N,NA,Burnsville,19002700
2022-08-01,mpn,Crystal Beach,40.02701092281227,30.07542172825487,N,NA,Burnsville,19002700
2022-08-08,mpn,Crystal Beach,107.59651919107515,42.20616467026864,N,NA,Burnsville,19002700
2022-08-15,mpn,Crystal Beach,46.96255112593287,34.10506678363073,N,NA,Burnsville,19002700
2022-08-22,mpn,Crystal Beach,19.381610092852405,31.197811773458255,N,NA,Burnsville,19002700
2022-08-29,mpn,Crystal Beach,39.38775569260772,43.42410039797482,N,NA,Burnsville,19002700
2023-05-30,mpn,Crystal Beach,43.21995748532034,43.21995748532034,N,NA,Burnsville,19002700
2023-06-05,mpn,Crystal Beach,11.67667694137188,22.464760870659475,N,NA,Burnsville,19002700
2023-06-12,mpn,Crystal Beach,8.922520084005146,16.51316719359287,N,NA,Burnsville,19002700
2023-06-20,mpn,Crystal Beach,34.50893278458081,19.854349643619226,N,NA,Burnsville,19002700
2023-06-26,mpn,Crystal Beach,5.909760727369906,15.581114250803132,N,NA,Burnsville,19002700
2023-07-05,mpn,Crystal Beach,2.3337187571932216,8.691031988621685,N,NA,Burnsville,19002700
2023-07-11,mpn,Crystal Beach,8.192120131956164,8.096303090896905,N,NA,Burnsville,19002700
2023-07-17,mpn,Crystal Beach,3.7704072620419717,6.815016375696306,N,NA,Burnsville,19002700
2023-07-24,mpn,Crystal Beach,3.0014807504872305,4.1816502938042115,N,NA,Burnsville,19002700
2023-07-31,mpn,Crystal Beach,6.149432604582234,4.21503068117675,N,NA,Burnsville,19002700
2023-08-07,mpn,Crystal Beach,31.36475144495494,7.087276996189383,N,NA,Burnsville,19002700
2023-08-14,mpn,Crystal Beach,76.88367209987686,11.090904557035502,N,NA,Burnsville,19002700
2023-08-21,mpn,Crystal Beach,4.310179596056947,11.391696048499321,N,NA,Burnsville,19002700
2023-08-28,mpn,Crystal Beach,72.1744227918245,21.517803639735053,N,NA,Burnsville,19002700
2024-05-28,mpn,Crystal Beach,10.855306146231575,10.855306146231575,N,NA,Burnsville,19002700
2024-06-04,mpn,Crystal Beach,129.55915267445644,37.502056827960544,N,NA,Burnsville,19002700
2024-06-11,mpn,Crystal Beach,2.5406681855449613,15.288071605245044,N,NA,Burnsville,19002700
2024-06-17,mpn,Crystal Beach,71.6606263763233,22.494931815844314,N,NA,Burnsville,19002700
2024-06-24,mpn,Crystal Beach,19.59655812115161,21.882841004053553,N,NA,Burnsville,19002700
2024-07-02,mpn,Crystal Beach,19.346380082546414,24.56378190805956,N,NA,Burnsville,19002700
2024-07-08,mpn,Crystal Beach,10.290770001340007,14.801004387370902,N,NA,Burnsville,19002700
2024-07-15,mpn,Crystal Beach,309.2918974835847,38.67010097317814,N,NA,Burnsville,19002700
2024-07-16,mpn,Crystal Beach,41.91219752613697,39.192487373742,N,NA,Burnsville,19002700
2024-07-22,mpn,Crystal Beach,38.28435258074712,35.30419216087133,N,NA,Burnsville,19002700
2024-07-29,mpn,Crystal Beach,35.75294578559242,39.02548269084941,N,NA,Burnsville,19002700
2024-08-05,mpn,Crystal Beach,27.455716275641855,41.370153007226655,N,NA,Burnsville,19002700
2024-08-12,mpn,Crystal Beach,13.280673684796152,43.1667315170112,N,NA,Burnsville,19002700
2024-08-19,mpn,Crystal Beach,29.83644326023472,27.201109231988475,N,NA,Burnsville,19002700
2024-08-26,mpn,Crystal Beach,223.19395674854448,38.7007016826527,N,NA,Burnsville,19002700
NA,NA,Crystal Beach,88.66167898024605,NA,NA,NA,Burnsville,19002700
2006-08-01,NA,Lac Lavon,26.248809496813376,26.248809496813376,N,NA,Burnsville,19044600
2006-08-08,NA,Lac Lavon,15.905973720586866,20.433131773005442,N,NA,Burnsville,19044600
2006-08-15,NA,Lac Lavon,6.708203932499369,14.095875096716254,N,NA,Burnsville,19044600
2006-08-22,NA,Lac Lavon,6,11.385624188125208,N,NA,Burnsville,19044600
2006-08-30,NA,Lac Lavon,9.539392014169456,10.989795599252574,N,NA,Burnsville,19044600
2007-05-29,NA,Lac Lavon,12,12,N,NA,Burnsville,19044600
2007-06-04,NA,Lac Lavon,8.94427190999916,10.360080256445405,N,NA,Burnsville,19044600
2007-06-11,NA,Lac Lavon,2.8284271247461903,6.72084290742533,N,NA,Burnsville,19044600
2007-06-18,NA,Lac Lavon,4.47213595499958,6.070109950633123,N,NA,Burnsville,19044600
2007-06-25,NA,Lac Lavon,6.6332495807108,6.178776894310856,N,NA,Burnsville,19044600
2007-07-02,NA,Lac Lavon,1,3.7589475390123694,N,NA,Burnsville,19044600
2007-07-09,NA,Lac Lavon,42.579337712087536,5.135669250211506,N,NA,Burnsville,19044600
2007-07-17,NA,Lac Lavon,10,6.611318010433708,N,NA,Burnsville,19044600
2007-07-23,NA,Lac Lavon,18.49324200890693,8.781883240861914,N,NA,Burnsville,19044600
2007-07-30,NA,Lac Lavon,18.49324200890693,10.780651364590344,N,NA,Burnsville,19044600
2007-08-06,NA,Lac Lavon,6.928203230275509,15.877024880584061,N,NA,Burnsville,19044600
2007-08-13,NA,Lac Lavon,17.97220075561143,13.361327132292036,N,NA,Burnsville,19044600
2007-08-21,NA,Lac Lavon,57.1314274283428,18.933225704738863,N,NA,Burnsville,19044600
2007-08-27,NA,Lac Lavon,52.459508194416,23.323130620473506,N,NA,Burnsville,19044600
2008-05-27,NA,Lac Lavon,1.4142135623730951,1.4142135623730951,N,NA,Burnsville,19044600
2008-06-02,NA,Lac Lavon,3.4641016151377544,2.213363839400643,N,NA,Burnsville,19044600
